223;-2.870;-1.548272
224;-2.860;-1.461863
225;-2.850;-1.387786
226;-2.840;-1.323758
227;-2.830;-1.268037
228;-2.820;-1.219265
229;-2.810;-1.176377
230;-2.800;-1.138517
231;-2.790;-1.104998
232;-2.780;-1.075256
233;-2.770;-1.048831
234;-2.760;-1.025336
235;-2.750;-1.004451
236;-2.740;-0.985907
237;-2.730;-0.969476
238;-2.720;-0.954963
239;-2.710;-0.942204
240;-2.700;-0.931058
241;-2.690;-0.921404
242;-2.680;-0.913139
243;-2.670;-0.906174
244;-2.660;-0.900433
245;-2.650;-0.895851
246;-2.640;-0.892373
247;-2.630;-0.889953
248;-2.620;-0.888552
249;-2.610;-0.888139
250;-2.600;-0.888688
251;-2.590;-0.890180
252;-2.580;-0.892601
253;-2.570;-0.895942
254;-2.560;-0.900198
255;-2.550;-0.905372
256;-2.540;-0.911467
257;-2.530;-0.918494
258;-2.520;-0.926468
259;-2.510;-0.935406
260;-2.500;-0.945333
261;-2.490;-0.956278
262;-2.480;-0.968273
263;-2.470;-0.981358
264;-2.460;-0.995578
265;-2.450;-1.010984
266;-2.440;-1.027633
267;-2.430;-1.045590
268;-2.420;-1.064928
269;-2.410;-1.085729
270;-2.400;-1.108084
271;-2.390;-1.132096
272;-2.380;-1.157879
273;-2.370;-1.185562
274;-2.360;-1.215288
275;-2.350;-1.247219
276;-2.340;-1.281538
277;-2.330;-1.318450
278;-2.320;-1.358186
279;-2.310;-1.401009
280;-2.300;-1.447220
281;-2.290;-1.497159
282;-2.280;-1.551218
283;-2.270;-1.609847
284;-2.260;-1.673567
285;-2.250;-1.742984
286;-2.240;-1.818805
287;-2.230;-1.901860
288;-2.220;-1.993133
289;-2.210;-2.093795
290;-2.200;-2.205254
291;-2.190;-2.329215
292;-2.180;-2.467761
293;-2.170;-2.623469
294;-2.160;-2.799561
295;-2.150;-3.000118
296;-2.140;-3.230392
297;-2.130;-3.497249
298;-2.120;-3.809848
299;-2.110;-4.180682
300;-2.100;-4.627241
301;-2.090;-5.174795
302;-2.080;-5.861255
303;-2.070;-6.746206
304;-2.060;-7.928974
305;-2.050;-9.588387
306;-2.040;-12.082211
307;-2.030;-16.245607
308;-2.020;-24.586006
309;-2.010;-49.663830
